create_date,price,text,phone_model,factory_price,maker,price_index
2016-10-24  9 46 00 PM,490000.0,"갤럭시s7 엣지 화이트32gb  풀박+무선충전기무료  팝니다  
	                            직접거래
	                         풀박스이구요  케이블만 썻고이어폰, 충전기는 하나도 안썻습니다 사용 기간은 6개월 정도 썻습니다  모서리 찍힘 한 곳만 제외하면 a급입니다 기스없음 구매하시는 분께 무선 충전기 무료로 다같이 드릴꼐요서울 7호선 남구로역에서 직거래 or 택배거래택배거리시 제가부담  가능합니다  문자 주시기 바랍니다 꼭 구매 하실 분 만 연락주세요",galaxy s7 edge 32gb,924000,samsung,103.05
2016-10-28  11 18 00 AM,490000.0,"갤럭시s7엣지 64기가 lguplus  
					 ",galaxy s7 edge 64gb,968000,samsung,103.05
2017-03-24  11 02 00 PM,490000.0,"갤럭시s7엣지 g935l  a급 선택약정o 32g 실버 풀박스 공기계 판매   갤럭시s7엣지 g935l  a급 선택약정o 32g 실버 풀박스 공기계 판매   갤럭시s7엣지 g935l  a급 선택약정o 32g 실버 풀박스 정상해지 공기계 입니다  skt, kt, u+, 알뜰폰 개통 및 확정기변, 선택약정 까지 모두 됩니다  구성품 및 기계상태 사진으로 모두 담았습니다  확인해주세요 큰 찍힘 까짐없이 깔끔합니다  앞판 방탄필름 붙어있습니다  젤리케이스, 핑크미러케이스 같이 드립니다 판매가격 49만원 서울 인천권 직거래, 지방 택배거래,안전거래 하겠습니다  구매하실분 02 글제목적어서 문자주시면 회신 드리겠습니다  초기화 상태 입니다 ",galaxy s7 edge 32gb,924000,samsung,95.96
2017-03-20  6 52 00 PM,490000.0,광주 아이폰6s 64기가 로즈골드 특특 a급 무기스 직접거래 skt광주 아이폰6s 64기가 로즈골드 특특 a급 무기스정상해지as기간 남음 직거래택배거래가능구성품충전기 강화유리,iphone 6 64gb,924000,apple,95.96
2016-10-18  12 56 00 PM,490000.0,"깨끗한 3g폰 학생폰 중고폴더폰 공기계팔아요~고3폰효도폰a200w830sh840a310w270
w910 중고폰 학생폰 고3폰 효도폰 세컨폰 shw-a200s a200k삼성 노리f폰 a200s a200ksktkt 3g유심0 깨끗한 b급 중고폰 공기계-구성-본체+내장배터리1+충전기+무료배송sktkt-55,000원우체국택배 무료배송 직거래는 대전지역가능해요매직홀폰 sch-w830 sph-w8300 sph-w8350매직홀폰 w830 w8300 w8350 메직홀 sktktlgt 3g유심0 깨끗한 b급 중고폰 공기계-구성-본체+내장배터리1+충전기+무료배송sktkt-55,000원lgt-45,000원우체국택배 무료배송 직거래는 대전지역가능해요와인샤벳폰lg- kh8400 와인샤베트 폰 와인샤벳폰sktkt lg-sh840 kh8400구성 본체+내장배터리1+충전기+무료배송a급 69,000원블랙 b급 49,000원블랙,화이트 우체국택배 무료배송 직거래는 대전지역가능해요shw-a300s  a300ka급1 미니멀폴더통신사skt- a300s  통신사kt- a300k유심칩 들어가는 3g폰외관상태 깔끔한 a급재품으로 정상해지된 공기계입니다본체+배터리1개+충전기a급65,000원skt블랙kt블랙,화이트 b급 54 000원skt블랙kt블랙,화이트 우체국택배 무료배송 직거래는 대전지역가능해요shw-a310s2 미니멀폴더통신사skt- a310s유심칩 들어가는 3g폰실버, 네이비중 택1외관상태 깔끔한 a급재품으로 정상해지된 공기계입니다본체+배터리1개+충전기a급69,000원b급55,000원우체국택배 무료배송 직거래는 대전지역가능해요shw-a240s3 와이즈2통신사skt- a240s유심칩 들어가는 3g폰외관상태 깔끔한 a급재품으로 정상해지된 공기계입니다본체+배터리1개+충전기a급69,000원b급47,000원우체국택배 무료배송 실버,핑크 중 택1직거래는 대전지역가능해요vvip폰 sch-w9104 vvip폰통신사skt- w910유심칩 들어가는 3g폰외관상태 깔끔한 a급재품으로 정상해지된 공기계입니다본체+배터리2개+충전기65,000원우체국택배 무료배송 직거래는 대전지역가능해요고아라폰 sch-w270고아라폰 sch-w270skt3g유심0  화이트a급 49,000원화이트 b급 35000원화이트, 블랙 무료배송 구성-핸드폰+배터리1잰더+충전기별도구매 5000원 대전직거래가능",wine smart jazz 4gb,242000,lg,103.05
2016-10-21  8 48 00 PM,490000.0,"아이폰 6s 64기가 로즈골드 단품 싸게 팝니다 폰을바꾸게되어 단품판매합니다 아이폰 6s 로즈골드 64기가 판매합니다 폰을 바꾸게되어 판매하려고 하는데 혹시 사실분있으면 연락남겨주시기 바랍니다 상태 깨끗하구요 490,000원 직거래 구미 대구 가능합니다 안전거래 가능하고 30-31일은 서울에서 직거래 가능합니다 혹시 관심있거나 사실의향있으신분은 연락주세요 ",iphone 6 64gb,924000,apple,103.05
2016-10-24  4 47 00 PM,490000.0,"아이폰 6s 로즈골드 64기가 판매합니당~~~ 상태 a급 싸게팝니다 
	                            직접거래
	                         아이폰 6s 64기가  로즈골드 입니다 액정 및 알루미늄 기스나 찍힘 스크래치는 없구요상태 a 급이고요 사용하는데 문제없는 제품입니다 정상 해지된 폰 공기계입니다 상태가 깨끗해서 문제 없는제품이니 자세한 설명은 하지않겟습니다 핸드폰단품이구요거래는 직거래만 진행하겟습니다 아이폰은 sk kt lg 3사다 사용 가능합니다20% 요금할인 선택약정 가능하구여그리구 방탄필름 여분도 하나 챙겨드립니다리퍼기간도 살아잇으니 연락 주세용~~~판매금액   49만원거래지역은 서울 1호선 개봉역 또는 7호선 가산디지털 단지입니다",iphone 6 64gb,924000,apple,103.05
2016-10-20  5 45 00 PM,490000.0,"아이폰 se 스페이스그레이 64기가 판매합니다 
	                            직접거래
	                         ",iphone se 64gb,634700,apple,103.05
2016-10-20  1 02 00 PM,490000.0,"아이폰6 64g 블랙 리퍼폰 리퍼 후 미사용 단품 정상해지 ss급   아이폰6 64g 블랙 리퍼폰 리퍼 후 미사용 단품 정상해지 ss급

공장 초기 필름 앞뒤 그대로 입니다 


선택약정 20% 가능

모든 통신사 사용가능 

전산기변,유심기변 모두 가능

가격은 52만원

찔러보기 사양

부천 거래나 택배거래 세이프유 안전거래 가능  아이폰6 64g 블랙 리퍼폰 리퍼 후 미사용 단품 정상해지 ss급공장 초기 필름 앞뒤 그대로 입니다 선택약정 20% 가능모든 통신사 사용가능 전산기변,유심기변 모두 가능가격은 49만원찔러보기 사양부천 거래나 택배거래 세이프유 안전거래 가능 위 안심번호로 연락주세요",iphone 6 64gb,924000,apple,103.05
2016-10-21  12 58 00 AM,490000.0,"아이폰6s 16g 로즈골드 49  아이폰6s 16g 골드 60 둘다 데모폰입니다 미개봉 
	                            직접거래
	                         대리점에만 나오는 데모폰입니다 아이폰6s 16g 로즈골드 49  아이폰6s 16g 골드 59미개봉 제품입니다 시세보다 싸게 올려놨어요 사진의 아이폰은 상관없는 사진입니다 직거래 언주역 ",iphone 6 16gb,789800,apple,103.05
2016-10-24  1 17 00 AM,490000.0,"아이폰6s 64gb 실버 a급 49만원부산, 선택약정, 리퍼 내년2월  아이폰6s 64기가 실버 아이폰6s 64기가 실버a급 판매 합니다 내년 2월까지 리퍼이고, 확정기변 및 선택약정 20%가능합니다 가능하면 직거래 원하구요 부산이나 창원에서 가능합니다 구성품은 휴대폰, 충전기, 배터리커버 2개 있고, 가격은 49만원입니다 폰을 잘 안써서 상태 매우 좋아요 네고없이 거래하실 분만 연락주세요 ",iphone 6 64gb,924000,apple,103.05
2016-10-24  6 11 00 PM,490000.0,아이폰6s 64기가 로즈골드 s++박스풀 판매합니다 구성품 풀박스 판매합니다  ,iphone 6 64gb,924000,apple,103.05
2016-10-22  7 38 00 PM,490000.0,"아이폰6s 64기가 로즈골드 팝니다  
	                            직접거래
	                         작년 10월에 구입해서 딱 1년썼구요,리퍼한번 받지않고 잔고장도 없는 폰입니다여행가서 한번 떨어뜨려 잭부분에 작은 찍힘있구요 액정엔 기스하나 없습니다쓰던 필름 버리고 방탄필름 넣어 드리구요박스+본체이어폰이랑 충전기는 쓰던거라   원하시면 드릴께요금액은 490,000원 이고직거래 위주로 합니다-강남권에서 평일 아침부터 오후 2시까지 가능하구요역삼양재 택배거래는 착불선입금 입니다 ",iphone 6 64gb,924000,apple,103.05
2016-10-25  1 01 00 AM,490000.0,"아이폰6s 로즈골드 64g 리퍼기간 2017년 3월 
	                            직접거래
	                         ",iphone 6 64gb,924000,apple,103.05
2016-10-24  9 56 00 PM,490000.0,"아이폰6s 스페이스그레이 64기가 상태s 49만 
	                            직접거래
	                         ",iphone 6 64gb,924000,apple,103.05
2017-03-24  2 43 00 PM,490000.0,"아이폰6s플러스 로즈 64기가 a급 팝니다  ㅇ 아이폰6s플러스 로즈 64기가가격 49a급 생활기스는있습니다 3사 통신사 호환가능합니다 - 직거래는 목포만가능합니다 -- 당일택배시 0 9추가-서울,대구,대전,부산,창원,안산,인천,천안,평택,경기도,제주도,전주,광주,여수등타지역시&lt;세이프유,유니크로&gt;안전거래 가능합니다당일배송 원칙으로 드립니다 ",iphone 6 64gb,924000,apple,95.96
2016-10-24  1 56 00 PM,490000.0,아이폰6플러스 128기가 정상해지 상태 좋은거 저렴하게 판매 합니다  식플 식스플라스 128기가 입니다 일산이고 상태 좋아요기기단품입니다 정상해지된거고가격 49만원입니다 가게하고 있습니다  믿고 거래 하셔도 됨니다 기스 거의 없는상태 a입니다 자세히 보면 보이는 기스 한두개 있습니다 ,iphone 6 128gb,1056000,apple,103.05
2016-10-22  10 21 00 AM,490000.0,"아이폰se 64g 골드 특s급 판매합니다  
					 아이폰 se 64g 골드 사용한지 2주 되었습니다 사진에서 보신것과 같이새것과 다름없어요 ~ 기스 하나두 없구요  구성품도 전부 다 있습니다  사진에서 보이는 케이스 하나도 덤으로 드립니다 ",iphone se 64gb,634700,apple,103.05
2016-10-21  4 51 00 PM,490000.0,"아이폰se64기가 로즈골드 언락폰 판매 
					 16년 6월 22일언락폰을 애플매장에서 구입하여 세컨폰으로 2개월 정도 사용하고 판매합니다 전면보호필름, 젤리케이스를 착용하여 사용해서 기스는 전혀 없습니다 구성품은 충전기, 데이터케이블만 사용하고 이어폰은 사용한적 없습니다 구매 후 단순변심으로 반품은 안되니 잘 결정하시고 구매부탁드립니다  선택약정 20%할인 가능합니다 리어스 링케 케이스 얼마 쓰지 않은것 같이 동봉해드릴께요  안전거래로 바로 판매하려합니다  문자주세요",iphone se 64gb,634700,apple,103.05
2016-10-18  10 29 00 AM,490000.0,"청주 갤럭시s7엣지 실버 32g 청주 갤럭시s7엣지 실버 32g 제품명   갤럭시s7엣지 모델명   sm-g935l색상   실버통신사   skktlg 호환가능lg로 사용했었음 금액   490,000원추가설명   구성은 기기와 고속충전기,이어폰입니다  선택약정은 2018년 5월 2일부터 가능합니다 연락처   카카오톡phdh직거래는 청주 세중테크노밸리에서 가능합니다 택배거래도 가능합니다",galaxy s7 edge 32gb,924000,samsung,103.05
2016-10-18  6 08 00 PM,490000.0,"청주 갤럭시s7엣지 실버 32g 청주 갤럭시s7엣지 실버 32g 제품명   갤럭시s7엣지 모델명   sm-g935l색상   실버통신사   skktlg 호환가능lg로 사용했었음 금액   490,000원추가설명   구성은 기기와 고속충전기,이어폰입니다  선택약정은 2018년 5월 2일부터 가능합니다 연락처   카카오톡phdh직거래는 청주 세중테크노밸리에서 가능합니다 택배거래도 가능합니다",galaxy s7 edge 32gb,924000,samsung,103.05
2016-10-19  1 07 00 PM,490000.0,"청주 갤럭시s7엣지 실버 32g 청주 갤럭시s7엣지 실버 32g 제품명   갤럭시s7엣지 모델명   sm-g935l색상   실버통신사   skktlg 호환가능lg로 사용했었음 금액   490,000원추가설명   구성은 기기와 고속충전기,이어폰입니다  선택약정은 2018년 5월 2일부터 가능합니다 연락처   카카오톡phdh직거래는 청주 세중테크노밸리에서 가능합니다 택배거래도 가능합니다",galaxy s7 edge 32gb,924000,samsung,103.05
2016-10-20  12 33 00 PM,490000.0,"청주 갤럭시s7엣지 실버 32g 청주 갤럭시s7엣지 실버 32g 제품명   갤럭시s7엣지 모델명   sm-g935l색상   실버통신사   skktlg 호환가능lg로 사용했었음 금액   490,000원추가설명   구성은 기기와 고속충전기,이어폰입니다  선택약정은 2018년 5월 2일부터 가능합니다 연락처   카카오톡phdh직거래는 청주 세중테크노밸리에서 가능합니다 택배거래도 가능합니다",galaxy s7 edge 32gb,924000,samsung,103.05
2016-10-20  4 53 00 PM,490000.0,"청주 갤럭시s7엣지 실버 32g 청주 갤럭시s7엣지 실버 32g 제품명   갤럭시s7엣지 모델명   sm-g935l색상   실버통신사   skktlg 호환가능lg로 사용했었음 금액   490,000원추가설명   구성은 기기와 고속충전기,이어폰입니다  선택약정은 2018년 5월 2일부터 가능합니다 연락처   카카오톡phdh직거래는 청주 세중테크노밸리에서 가능합니다 택배거래도 가능합니다",galaxy s7 edge 32gb,924000,samsung,103.05
2016-09-14  6 15 00 PM,495000.0,"갤럭시s7 로즈핑크 32기가 상태 극상 공기계 판매합니다 부산서울 직거래 가능  상태 극상입니다 갤럭시s7 로즈핑크 32기가 모델입니다 상태는 극상이며, 판매를 위해 액정도 교체한 상태입니다   사진 확인 부탁드립니다  또한, 박스 풀 제품입니다 하자, 기스 등 일체 없으며, 상태는 정말 좋다고 자부합니다 원래 서울대 기숙사에 거주하지만, 현재 추석인 관계로 부산에 내려왔습니다  그래서 직거래는 이번주 토요일 까지는 부산, 일요일 부터는 서울대 근처 서울대입구역, 낙성대역  등에서 하고 싶습니다 택배거래도 가능하지만, 선입금 후배송을 원칙으로 합니다  거래의 안정성을 위해 직거래를 선호하기는 합니다  이 번호로 연락주세요 감사합니다 ",galaxy s7 32gb,836000,samsung,103.05
2016-09-02  10 58 00 PM,499000.0,"아이폰se 16gb 로즈골드 새제품 팝니다 
	                            직접거래
	                         ",iphone se 16gb,504900,apple,103.05
2016-10-09  12 39 00 PM,500000.0,"갤럭시 노트5 로즈골드 64g 팝니다 lg  
	                            직접거래
	                         엘지 갤럭시 노트 5 로즈골드 64g 팝니다가격 50  쿨거래시 에누리가능 직거래 선호안전거래 x상태 a전면 좌측 하단 액정 들뜸현상 있음측면 하부 생활 스크래치노트펜 이상x기능 이상x16년 1월 27일 기기변경as 기간 남음구성제품 박스 충전기 없음 정품 고속 무선충전기정품 클리어 뷰 커버투명케이스 등 약 2개연락 주세요 전화가능 늦은시간도 가능해요",galaxy note5 64gb,965800,samsung,103.05
2017-03-23  2 29 00 AM,500000.0," 판매완료  애플 아이폰se 스페이스그레이 64기가  선택약정20%할인가능  애플 아이폰se 스페이스그레이 64기가 풀박스 판매 판매완료 선택약정20%할인가능  애플 아이폰se 스페이스그레이 64기가 풀박스 판매sk통신사로 하이마트에서 현금완납 구매한 국내정식발매 정품올해 6월 구매, 보증 8개월 남음 리퍼이력없음 박스풀셋 이어팟+충전기+정품케이블 전부 미사용 +케이스2개,액정보호필름1개 같이 드립니다선택약정 요금할인 20% 가능한 단말기자급제 대상 휴대폰입니다판매가격 50만원충북 청주 직거래 가능, 그 외 선입금 택배거래 가능구매의사 확실하신분만 연락주세요",iphone se 64gb,634700,apple,95.96
2016-10-19  2 41 00 PM,500000.0," 판매완료  애플 아이폰se 스페이스그레이 64기가  선택약정20%할인가능  애플 아이폰se 스페이스그레이 64기가 풀박스 판매 판매완료 선택약정20%할인가능  애플 아이폰se 스페이스그레이 64기가 풀박스 판매sk통신사로 하이마트에서 현금완납 구매한 국내정식발매 정품올해 6월 구매, 보증 8개월 남음 리퍼이력없음 박스풀셋 이어팟+충전기+정품케이블 전부 미사용 +케이스2개,액정보호필름1개 같이 드립니다선택약정 요금할인 20% 가능한 단말기자급제 대상 휴대폰입니다판매가격 50만원충북 청주 직거래 가능, 그 외 선입금 택배거래 가능구매의사 확실하신분만 연락주세요",iphone se 64gb,634700,apple,103.05
2016-10-24  10 24 00 PM,500000.0,갤럭시s7 실버 티타늄 32기가 s급 최상 무기스 풀박스 확정기변 저렴히 판매합니다  갤럭시s7 실버 티타늄 32기가 s급 최상 무기스 풀박스 확정기변 저렴히 판매합니다  갤럭시s7 실버 티타늄 32기가 s급 최상 무기스 풀박스 확정기변 가능 합니다 새제품과 거의 차이없다고 보시면 되구요 6월7일 개통한후 실사용이 적어 기스없이 최상의 상태입니다 내년 6월까지 무상서비스 가능하니 고장염려 없이 구매후사용가능합니다 좋은분께 분양되었으면 합니다 가격 50만원   의정부 직거래 원합니다 ,galaxy s7 32gb,836000,samsung,103.05
2017-03-23  6 09 00 PM,500000.0,아이폰6s 스페이스 그레이 64g 판매 합니다 사진有 내용필독 가격인하 1 사진 보시는 것과 같이 동일 합니다정상해지 공기계이며 확정기변  유심기변  선택약정20% 모두 가능합니다3사 통신사 모두 호환됩니다 해외사용가능 양심껏 판매하기위해 사진첨부합니다찍힘 1군데 있는거 올립니다 그외 상태 최상입니다박스풀 구성품 미사용 입니다 리퍼기간은 12월10일까지 입니다가격은 50만원에 판매 합니다저는 통신사 개통 쪽에서 일을 하고 있는 사람이기에 아이폰 제가 직접 사용했던 것 이며판매 하는거구요 대행 아닙니다 그만큼 상태 및 사후처리 자부하구요 구매시 젤리케이스  강화유리는 센스 있게 다가갑니다43지역은 수원입니다참고로 안전거래는 안합니다 단순변심 너무 많습니다직거래 혹은 택배거래 가능합니다찔러보시는분들 많으시는데 사절입니다구매의사 있으신 분들만 연락주세요 리퍼기간까지 상세하게 올려놨기에 글잘읽어보시길 바랍니다,iphone 6 64gb,924000,apple,95.96
2017-03-24  1 47 00 PM,500000.0,"아이폰6s 64기가 골드팝니다 아이폰6s 64기가 골드팝니다
정상해지된것입니다 
상태는 s급입니다 기스라던지 직힘자국 전혀없습니다
구성품뜯지도않았습니다
풀박스입니다
사진원하시면 문자주세요
액정에 방탄유리붙여져있습니다 젤리케이스 씌워져있습니다
서울 강동지역에서 직거래원합니다 빠른거래원해여

50만 아이폰6s 64기가 골드팝니다정상해지된것입니다 상태는 s급입니다 기스라던지 직힘자국 전혀없습니다구성품뜯지도않았습니다풀박스입니다사진원하시면 문자주세요액정에 방탄유리붙여져있습니다 젤리케이스 씌워져있습니다서울 강동지역에서 직거래원합니다 빠른거래원해여50만원에 넘깁니다00",iphone 6 64gb,924000,apple,95.96
2017-03-22  1 05 00 PM,500000.0,"아이폰 6s 64기가 스그 판매 합니다  
	                            직접거래
	                         1215 까지 보증기간 남아있습니다  이번달 초에 파손으로 인해 전체 리퍼 받은 폰 입니다 리퍼받고 얼마 되지 않아 7 플러스 구입하여 정상해지된 폰입니다 64기가 구요 스페이스 그래이며 6s 입니다 기스가 아예 없습니다~ 초 a급 이구요 무조건직거래만 50만원 입니다 네고 없습니다 묻지 마세요  박스만 있고 안에 소모품은 없습니다      ㅠ서울 강남, 송파, 강동 지역에서 직거래 하겠습니다 연락주세요 ios 버전 10 0 2 입니다 ",iphone 6 64gb,924000,apple,95.96
2016-08-07  7 29 00 PM,500000.0,"갤럭시s7 엣지 실버 32기가 처분해요  
	                            직접거래
	                         갤럭시s7엣지 32기가 실버팔아요엘지 유플 기긱구요유심기변만 가능합니다3사 호환가능하구요단품입니다액정보호 필름사용해서 액정에 기스없어요뒤에도기스없습니다 작동은 완전잘되요 50만원 여기는충북이구요0&lt;form name id method&gt;&lt;form&gt;&lt;input name id type &gt; &lt;form name method target&gt;&lt;form&gt;",galaxy s7 edge 32gb,924000,samsung,102.59
2016-10-22  1 51 00 PM,500000.0,아이폰6s 스페이스그레이 64g 판매합니다 내용필독 사진有 가격인하 1 사진 보시는 것과 같이 동일 합니다정상해지 공기계이며 확정기변  유심기변  선택약정20% 모두 가능합니다3사 통신사 모두 호환됩니다  해외사용가능 양심껏 판매하기위해 사진첨부합니다찍힘 1군데 있는거 올립니다 그외 상태 최상입니다박스풀 구성품 미사용 입니다 리퍼기간은 12월10일까지 입니다가격은 50만원에 판매 합니다저는 통신사 개통 쪽에서 일을 하고 있는 사람이기에 아이폰 제가 직접 사용했던 것 이며판매 하는거구요 대행 아닙니다 그만큼 상태 및 사후처리 자부하구요 구매시 젤리케이스  강화유리는 센스 있게 다가갑니다43지역은 수원입니다참고로 안전거래는 안합니다 단순변심 너무 많습니다직거래 혹은 택배거래 가능합니다찔러보시는분들 많으시는데 사절입니다구매의사 있으신 분들만 연락주세요 리퍼기간까지 상세하게 올려놨기에 글잘읽어보시길 바랍니다,iphone 6 64gb,924000,apple,103.05
2016-10-20  10 37 00 AM,500000.0,"택포53만  아이폰 6s 실버 128gb 단품 a1688정상해지 공기계  광주 1 아이폰 6s 실버 128gb 단품 a1688공기계 나노유심 끼면 3사 통신사 상관없이 바로 통화 가능합니다찍힘 하나 없고 상태 좋습니다만,좌측 상단 액정이 흰 화면에서 뿌옇게 빛샘 있는 곳이 하나 있습니다사진3 참조 사용하면서 기능에 이상은 없지만 참고하여 구매해주시기 바랍니다 사용하던 젤리 케이스 필요하면 같이 드립니다추가로 20% 요금할인 가능한 단말기입니다광주에서 직거래 가능합니다 댓글 아니면 로 연락주세요",iphone 6 128gb,1056000,apple,103.05
2017-03-22  6 24 00 PM,500000.0,"택포53만  아이폰 6s 실버 128gb 단품 a1688정상해지 공기계  광주 직접거래 아이폰 6s 실버 128gb 단품 a1688공기계 나노유심 끼면 3사 통신사 상관없이 바로 통화 가능합니다찍힘 하나 없고 상태 좋습니다만,좌측 상단 액정이 흰 화면에서 뿌옇게 빛샘 있는 곳이 하나 있습니다사진3 참조 사용하면서 기능에 이상은 없지만 참고하여 구매해주시기 바랍니다 사용하던 젤리 케이스 필요하면 같이 드립니다추가로 20% 요금할인 가능한 단말기입니다광주에서 직거래 가능합니다 댓글 아니면 로 연락주세요",iphone 6 128gb,1056000,apple,95.96
2017-03-25  4 03 00 AM,500000.0,"마산창원 갤럭시s7 골드 64g 팝니다  
	                            직접거래
	                         s급 갤럭시s7 골드 64g 팝니다  직거래도 되고 택배거래 가능합니다 가격은 50정도 생각하고 있습니다  무선충전기와 클리어view케이스 같이 드립니다 카톡아뒤 keronise 로 톡주세요 그러면 사진 보내드리겠습니다  마산창원 직거래 합니다  타지역분들은 택배거래 합니다 깔끔하게 거래되면 택배비는 제가 부담합니다 ",galaxy s7 64gb,880000,samsung,95.96
2016-10-25  4 58 00 PM,500000.0,"아이폰6s 64gb 스그 b+급 단품 서울직거래 팝니다    물품   아이폰6s64기가 스페이스 그레이 블랙구성   단품특징   확정기변 공기계 20% 선택약정 가능가격   50만 -&gt; 어느정도 네고가능해요~내용   sk,kt,lg 3사 통신사 가능     20% 선택약정 가능    사진에 나와있는 것들 이외에아무런 기기 이상 없이 아주 잘되요      액정의 약간의 기스들 있구여 위아래뒷판에 흠집 사진으로 확인해주세요    리퍼기간은 2016년 10월 22일까지에여직거래  서울 금천구청역수원역 or 병점역 연락처   이일",iphone 6 64gb,924000,apple,103.05
2016-10-18  11 03 00 PM,500000.0,"아이폰6s 64g 골드 s급 풀박스 신동급 급처 - 50만 
	                            직접거래
	                         ",iphone 6 64gb,924000,apple,103.05
2016-02-02  7 06 00 PM,500000.0,"아이폰 6s 스페이스그레이 128g 
	                            직접거래
	                         아이폰 6s 스페이스그레이 128g2015년 10월 24일 구입 리퍼기간 2016년 10월 23일까지상태 위아래 스크레치 흔적있음오른쪽 아랫부분 끝자락 살짝 깨져있음 자세히 보지 않으면 티 별로 안남 풀박스거래금액 500,000원거래원하시는 분은 으로 문자주세요 아기가 있어서 전화를 받을 수가 없어요 더 궁금한 부분은 문자 주시면 설명 드리겠습니다 ",iphone 6 128gb,1056000,apple,94.9
2016-10-24  4 20 00 PM,500000.0," lgu g5,f700l 미개통 공기계 판매합니다  lgu 공기계 미개봉 lgu+ 통신사용 g5 티탄 색상 총 2대개당 50만원에 팝니다  미개봉  공기계 입니다  연락주세요  사진 원하시면 보내드립니다 ",lg g5 32gb,836000,lg,103.05
2016-08-07  9 40 00 AM,500000.0," 가격내림 아이폰se 로즈골드 64gb 부산, 서울 직거래 미국 미국에서 구매하여 2달정도 사용했습니다
리퍼는 안되고요 ㅜㅜ 2개의 찍힘이 있습니다 중고나라 공식 앱 다운받기  편한 택배  퀵 신청하기 판 매 양 식아이디이메일싸이,블로그,타카페,타사이트 링크시 삭제 및 강퇴거주지역도,시,동까지 정확히 기재판매 제품명구입시기년,월 기재희망가격정확히 기재   3만~4만등의경매 유도글삭제 거래방법방문택배 신청하기,직거래, 택배, 안전거래상세설명사진및 상세내용자 전 거 거래시 차대번호 필수  미 기재시 삭제처리 위 항목을  거래금지 항목 포함  허위작성하거나 임의 삭제 또는 채우지 않을 경우 무통보 삭제될수 있습니다 2개의 찍힘을 사진으로 찍었구요미국에서 구매하여카메라 무음됩니다아쉽게도 리퍼는 안됩니다하지만 2달만사용해서 배터리는 양호합니다더많은 사진이나 질문사항 있으시면 gary0318 카톡 주세요동래역 까지 오신다면 깎아 드릴수 있습니다사정이 생겨서79 일까지는 부산 직거래 가능하고요710까지만 서울 직거래가 가능하게 되었습니다711 오전이후로는 판매가 힘들게 되었습니다 ㅜ가격 많이 내렸어요 ㅜㅜㅇ",iphone se 64gb,634700,apple,102.59
2016-05-21  5 05 00 PM,500000.0," 급처 블랙베리 프리브 blackberry priv stv100-3 판매 합니다   거의새것입니다 실질사용4일 정상해지폰
기스no 유격no 중고나라 공식 앱 다운받기  편한 택배  퀵 신청하기 판 매 양 식아이디이메일거주지역광주 북구 용봉동판매 제품명blackberry priv 100-3구입시기201653희망가격500000거래방법직거래, 택배상세설명사진및 상세내용블렉베리 프리브입니다  100-3 sk kt 사용가능확인했습니다사용은 4일정도됬습니다 정상해지폰 이어폰사용안했습니다상태 아주 초 s+급입니다  찍힌곳없고 기스없고 한번도 떨구지않은 신생아입니다화면 큰거 좋아하고 아이폰플러스 크기 알아보시는 분들이 사용하면 크게만족하실듯합니다 저는 운동선수라 화면이크면 운동하기에 무리가되서 결국내놓습니다ㅜ 안드로이드 기반으로 잘나와서 예전 블레베리q 시리즈와는 전혀다른 편리함과 빠름을 느낄수있고또한 키패드감은 역시 블렉베리슬라이드형이라 유니크하고 이쁩니다설명서까지 포함된 100% 풀박이고 기스나면 속상하니 케이스와 방탄필름까지 같이 드립니다 급전필요해서 급처합니다직거래 택배거래합니다49 편하게 연락주세요~위 항목을  거래금지 항목 포함  허위작성하거나 임의 삭제 또는 채우지 않을 경우 무통보 삭제될수 있습니다 ",g4 32gb,825000,lg,102.59
2016-10-20  8 36 00 PM,500000.0, 대구 갤럭시s7 32g 실버 팝니다 갤럭시s7 32g 실버 판매가격   50만원지인분이 파시는법을 모르신다고 하셔서 대신 올려드립니다 풀박이며 사신지 얼마전에 잊어버렸다가 다시 찾았으나 찾기전에 새로운폰을 개통하셔서기존에 쓰시던폰 갤럭시s7 32g 실버를 파신다고 하시네요연락은 안심번호말고 아래 번호로 직접 문의하시면됩니다 새벽시간대와 아침시간대에는전화&amp;문자를 피해주시면 감사하겠습니다 ,galaxy s7 32gb,836000,samsung,103.05
